Npedido;Fecha;Sucursal;Vendedor;Tipo;Categoria; Precio ; Costo ;Propina
370;14/6/2019;17;Agustin;Comida;Cervezas;$ 110,00;$ 23,70;14%
370;24/10/2019;17;Agustin;Comida;Cervezas;$ 110,00;$ 32,40;14%
370;16/3/2019;17;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;14%
370;3/12/2019;17;Agustin;Bebida;Chatarra;$ 70,00;$ 60,06;14%
370;10/8/2018;17;Agustin;Bebida;Ensaladas;$ 150,00;$ 69,72;14%
370;3/6/2018;17;Agustin;Bebida;Pizzas;$ 250,00;$ 94,30;14%
370;12/5/2018;17;Agustin;Bebida;Pizzas;$ 250,00;$ 105,30;14%
370;2/8/2019;17;Agustin;Bebida;Pastas;$ 220,00;$ 121,80;14%
370;9/1/2019;17;Agustin;Bebida;Pastas;$ 220,00;$ 54,75;14%
371;8/9/2019;13;Javier;Comida;Gaseosa;$ 90,00;$ 18,50;15%
371;31/7/2019;13;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;15%
371;27/12/2018;13;Javier;Comida;Cervezas;$ 110,00;$ 21,90;15%
371;21/1/2018;13;Javier;Bebida;Pastas;$ 220,00;$ 54,60;15%
371;23/10/2018;13;Javier;Bebida;Entradas;$ 105,00;$ 63,20;15%
371;11/4/2019;13;Javier;Bebida;Entradas;$ 105,00;$ 53,76;15%
372;31/8/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,00;12%
372;25/9/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 20,00;12%
372;9/10/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;12%
372;10/3/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;12%
372;13/4/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
372;2/9/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
372;23/6/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
372;23/2/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;12%
372;7/12/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 32,40;12%
372;12/10/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 32,40;12%
372;18/7/2019;16;Fabricio;Bebida;Postres;$ 80,00;$ 39,00;12%
372;9/1/2018;16;Fabricio;Bebida;Postres;$ 80,00;$ 32,40;12%
372;25/2/2019;16;Fabricio;Bebida;Ensaladas;$ 150,00;$ 56,58;12%
372;25/2/2019;16;Fabricio;Bebida;Entradas;$ 105,00;$ 56,98;12%
372;11/2/2019;16;Fabricio;Bebida;Entradas;$ 105,00;$ 58,50;12%
372;15/5/2018;16;Fabricio;Bebida;Pizzas;$ 250,00;$ 91,25;12%
372;11/1/2019;16;Fabricio;Bebida;Pastas;$ 220,00;$ 55,61;12%
373;10/4/2019;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;10%
373;7/12/2019;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,50;10%
373;11/3/2018;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;10%
373;2/9/2019;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 12,60;10%
373;26/3/2018;2;Joaquin;Comida;Cervezas;$ 110,00;$ 21,25;10%
373;27/3/2019;2;Joaquin;Bebida;Postres;$ 80,00;$ 29,60;10%
373;12/3/2019;2;Joaquin;Bebida;Entradas;$ 105,00;$ 63,18;10%
373;2/11/2019;2;Joaquin;Bebida;Pizzas;$ 250,00;$ 105,30;10%
373;5/5/2019;2;Joaquin;Bebida;Pizzas;$ 250,00;$ 95,45;10%
373;8/2/2018;2;Joaquin;Bebida;Pizzas;$ 250,00;$ 91,25;10%
373;5/5/2019;2;Joaquin;Bebida;Pizzas;$ 250,00;$ 112,05;10%
373;6/1/2018;2;Joaquin;Bebida;Pastas;$ 220,00;$ 121,80;10%
373;9/5/2019;2;Joaquin;Bebida;Pastas;$ 220,00;$ 145,96;10%
374;15/3/2018;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;12%
374;22/5/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;12%
374;9/5/2018;9;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;12%
374;21/2/2018;9;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
374;10/4/2019;9;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;12%
374;13/11/2019;9;Fabricio;Comida;Vinos;$ 100,00;$ 415,40;12%
374;18/2/2019;9;Fabricio;Comida;Vinos;$ 100,00;$ 422,64;12%
374;8/1/2019;9;Fabricio;Comida;Vinos;$ 100,00;$ 553,34;12%
374;19/2/2019;9;Fabricio;Bebida;Postres;$ 80,00;$ 33,60;12%
374;17/3/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 52,56;12%
374;30/12/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 56,25;12%
374;22/10/2019;9;Fabricio;Bebida;Entradas;$ 105,00;$ 56,25;12%
374;14/3/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 56,25;12%
374;5/4/2018;9;Fabricio;Bebida;Pastas;$ 220,00;$ 132,84;12%
374;31/7/2018;9;Fabricio;Bebida;Pastas;$ 220,00;$ 53,13;12%
375;21/10/2019;14;Javier;Comida;Gaseosa;$ 90,00;$ 18,00;5%
375;3/9/2018;14;Javier;Comida;Gaseosa;$ 90,00;$ 18,50;5%
375;16/3/2018;14;Javier;Comida;Gaseosa;$ 90,00;$ 14,60;5%
375;28/2/2019;14;Javier;Comida;Gaseosa;$ 90,00;$ 14,60;5%
375;19/10/2018;14;Javier;Comida;Cervezas;$ 110,00;$ 23,70;5%
375;3/9/2018;14;Javier;Comida;Cervezas;$ 110,00;$ 32,40;5%
375;17/4/2019;14;Javier;Bebida;Ensaladas;$ 150,00;$ 56,58;5%
375;21/2/2019;14;Javier;Bebida;Entradas;$ 105,00;$ 56,98;5%
375;7/9/2018;14;Javier;Bebida;Pizzas;$ 250,00;$ 88,56;5%
375;20/10/2019;14;Javier;Bebida;Pastas;$ 220,00;$ 145,96;5%
376;1/12/2018;3;Javier;Comida;Cervezas;$ 110,00;$ 24,90;8%
376;30/1/2018;3;Javier;Comida;Cervezas;$ 110,00;$ 21,90;8%
376;3/11/2019;3;Javier;Comida;Cervezas;$ 110,00;$ 23,70;8%
376;17/6/2019;3;Javier;Comida;Cervezas;$ 110,00;$ 18,00;8%
376;20/10/2019;3;Javier;Comida;Cervezas;$ 110,00;$ 18,00;8%
376;14/6/2018;3;Javier;Comida;Cervezas;$ 110,00;$ 18,00;8%
376;13/3/2018;3;Javier;Comida;Cervezas;$ 110,00;$ 21,30;8%
376;16/7/2019;3;Javier;Bebida;Chatarra;$ 70,00;$ 66,36;8%
376;7/8/2019;3;Javier;Bebida;Ensaladas;$ 150,00;$ 63,00;8%
376;13/3/2018;3;Javier;Bebida;Entradas;$ 105,00;$ 63,18;8%
376;4/7/2019;3;Javier;Bebida;Pizzas;$ 250,00;$ 94,30;8%
376;3/9/2018;3;Javier;Bebida;Pizzas;$ 250,00;$ 88,56;8%
376;15/10/2019;3;Javier;Bebida;Pastas;$ 220,00;$ 55,61;8%
376;15/11/2019;3;Javier;Bebida;Pastas;$ 220,00;$ 54,75;8%
376;22/12/2018;3;Javier;Bebida;Pastas;$ 220,00;$ 145,96;8%
377;21/3/2018;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;9%
377;4/4/2019;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,50;9%
377;5/2/2019;12;Joaquin;Comida;Cervezas;$ 110,00;$ 24,90;9%
377;18/12/2018;12;Joaquin;Comida;Cervezas;$ 110,00;$ 21,30;9%
377;13/2/2019;12;Joaquin;Bebida;Chatarra;$ 70,00;$ 60,06;9%
377;9/12/2019;12;Joaquin;Bebida;Entradas;$ 105,00;$ 63,18;9%
377;19/9/2018;12;Joaquin;Bebida;Pizzas;$ 250,00;$ 73,50;9%
377;24/11/2018;12;Joaquin;Bebida;Pastas;$ 220,00;$ 145,96;9%
378;28/11/2018;9;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;15%
378;6/7/2018;9;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;15%
378;27/8/2018;9;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;15%
378;20/11/2018;9;Javier;Comida;Cervezas;$ 110,00;$ 24,90;15%
378;8/3/2019;9;Javier;Comida;Cervezas;$ 110,00;$ 24,90;15%
378;20/6/2019;9;Javier;Comida;Cervezas;$ 110,00;$ 24,90;15%
378;6/7/2018;9;Javier;Comida;Cervezas;$ 110,00;$ 21,90;15%
378;16/8/2018;9;Javier;Comida;Cervezas;$ 110,00;$ 18,00;15%
378;4/7/2018;9;Javier;Comida;Cervezas;$ 110,00;$ 32,40;15%
378;28/12/2018;9;Javier;Comida;Cervezas;$ 110,00;$ 21,30;15%
378;15/1/2019;9;Javier;Bebida;Pastas;$ 220,00;$ 90,00;15%
378;21/9/2018;9;Javier;Bebida;Pastas;$ 220,00;$ 95,85;15%
378;4/1/2019;9;Javier;Bebida;Entradas;$ 105,00;$ 52,56;15%
378;19/7/2018;9;Javier;Bebida;Entradas;$ 105,00;$ 56,98;15%
378;12/1/2019;9;Javier;Bebida;Entradas;$ 105,00;$ 63,20;15%
378;5/4/2019;9;Javier;Bebida;Ensaladas;$ 150,00;$ 75,65;15%
378;20/11/2018;9;Javier;Bebida;Ensaladas;$ 150,00;$ 75,65;15%
378;26/8/2019;9;Javier;Bebida;Postres;$ 80,00;$ 31,50;15%
378;1/6/2018;9;Javier;Bebida;Postres;$ 80,00;$ 32,40;15%
378;9/8/2019;9;Javier;Bebida;Chatarra;$ 70,00;$ 60,06;15%
379;2/6/2018;9;Maria;Comida;Gaseosa;$ 90,00;$ 18,00;5%
379;16/2/2019;9;Maria;Comida;Gaseosa;$ 90,00;$ 18,50;5%
379;30/6/2019;9;Maria;Comida;Gaseosa;$ 90,00;$ 17,75;5%
379;10/7/2018;9;Maria;Comida;Gaseosa;$ 90,00;$ 17,75;5%
379;25/10/2018;9;Maria;Comida;Gaseosa;$ 90,00;$ 16,00;5%
379;9/7/2018;9;Maria;Comida;Gaseosa;$ 90,00;$ 12,60;5%
379;30/7/2018;9;Maria;Comida;Gaseosa;$ 90,00;$ 12,60;5%
379;21/7/2019;9;Maria;Comida;Cervezas;$ 110,00;$ 21,25;5%
379;14/8/2018;9;Maria;Comida;Cervezas;$ 110,00;$ 21,25;5%
379;9/3/2018;9;Maria;Comida;Cervezas;$ 110,00;$ 21,90;5%
379;15/2/2019;9;Maria;Bebida;Chatarra;$ 70,00;$ 60,06;5%
379;8/7/2019;9;Maria;Bebida;Postres;$ 80,00;$ 29,60;5%
379;24/11/2019;9;Maria;Bebida;Ensaladas;$ 150,00;$ 75,65;5%
379;24/9/2019;9;Maria;Bebida;Entradas;$ 105,00;$ 56,98;5%
379;18/9/2019;9;Maria;Bebida;Pizzas;$ 250,00;$ 94,30;5%
379;9/10/2019;9;Maria;Bebida;Pizzas;$ 250,00;$ 105,30;5%
379;13/7/2018;9;Maria;Bebida;Pizzas;$ 250,00;$ 105,00;5%
379;22/9/2019;9;Maria;Bebida;Pastas;$ 220,00;$ 53,13;5%
379;2/1/2019;9;Maria;Bebida;Pastas;$ 220,00;$ 54,60;5%
379;22/3/2018;9;Maria;Bebida;Pastas;$ 220,00;$ 145,96;5%
380;12/2/2018;5;Natalia;Comida;Gaseosa;$ 90,00;$ 18,00;6%
380;21/5/2019;5;Natalia;Comida;Gaseosa;$ 90,00;$ 20,00;6%
380;3/11/2018;5;Natalia;Comida;Gaseosa;$ 90,00;$ 17,75;6%
380;10/11/2018;5;Natalia;Comida;Gaseosa;$ 90,00;$ 17,75;6%
380;12/4/2019;5;Natalia;Comida;Gaseosa;$ 90,00;$ 12,60;6%
380;24/6/2018;5;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;6%
380;19/8/2018;5;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;6%
380;19/1/2019;5;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;6%
380;17/8/2019;5;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;6%
380;29/8/2018;5;Natalia;Bebida;Chatarra;$ 70,00;$ 66,36;6%
380;15/8/2019;5;Natalia;Bebida;Postres;$ 80,00;$ 29,60;6%
380;12/9/2019;5;Natalia;Bebida;Ensaladas;$ 150,00;$ 68,00;6%
380;5/4/2019;5;Natalia;Bebida;Ensaladas;$ 150,00;$ 69,72;6%
380;8/12/2019;5;Natalia;Bebida;Ensaladas;$ 150,00;$ 69,72;6%
380;29/8/2019;5;Natalia;Bebida;Ensaladas;$ 150,00;$ 54,60;6%
380;4/3/2018;5;Natalia;Bebida;Entradas;$ 105,00;$ 53,76;6%
380;22/1/2019;5;Natalia;Bebida;Entradas;$ 105,00;$ 42,40;6%
380;7/12/2019;5;Natalia;Bebida;Entradas;$ 105,00;$ 42,40;6%
380;28/10/2019;5;Natalia;Bebida;Pastas;$ 220,00;$ 95,85;6%
381;3/3/2018;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;13%
381;21/5/2019;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;13%
381;8/2/2019;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;13%
381;29/4/2018;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 14,60;13%
381;4/8/2019;12;Joaquin;Comida;Cervezas;$ 110,00;$ 24,90;13%
381;19/11/2018;12;Joaquin;Comida;Cervezas;$ 110,00;$ 24,90;13%
381;12/3/2019;12;Joaquin;Comida;Cervezas;$ 110,00;$ 21,90;13%
381;13/9/2019;12;Joaquin;Comida;Cervezas;$ 110,00;$ 23,70;13%
381;8/10/2019;12;Joaquin;Comida;Cervezas;$ 110,00;$ 18,00;13%
381;28/3/2018;12;Joaquin;Bebida;Postres;$ 80,00;$ 29,60;13%
381;29/4/2018;12;Joaquin;Bebida;Ensaladas;$ 150,00;$ 63,00;13%
381;11/3/2019;12;Joaquin;Bebida;Ensaladas;$ 150,00;$ 63,00;13%
381;1/10/2018;12;Joaquin;Bebida;Entradas;$ 105,00;$ 63,18;13%
381;16/1/2019;12;Joaquin;Bebida;Entradas;$ 105,00;$ 56,98;13%
381;17/5/2018;12;Joaquin;Bebida;Pizzas;$ 250,00;$ 95,45;13%
381;22/1/2018;12;Joaquin;Bebida;Pizzas;$ 250,00;$ 91,25;13%
381;19/5/2018;12;Joaquin;Bebida;Pastas;$ 220,00;$ 54,75;13%
382;10/10/2018;1;Miriam;Comida;Gaseosa;$ 90,00;$ 17,75;13%
382;14/3/2018;1;Miriam;Comida;Gaseosa;$ 90,00;$ 17,75;13%
382;23/4/2018;1;Miriam;Comida;Gaseosa;$ 90,00;$ 16,00;13%
382;28/12/2018;1;Miriam;Comida;Gaseosa;$ 90,00;$ 12,60;13%
382;13/1/2018;1;Miriam;Comida;Gaseosa;$ 90,00;$ 21,60;13%
382;6/5/2018;1;Miriam;Comida;Cervezas;$ 110,00;$ 21,25;13%
382;27/4/2019;1;Miriam;Comida;Cervezas;$ 110,00;$ 21,25;13%
382;5/3/2019;1;Miriam;Comida;Cervezas;$ 110,00;$ 21,90;13%
382;12/9/2018;1;Miriam;Comida;Cervezas;$ 110,00;$ 18,00;13%
382;16/3/2018;1;Miriam;Bebida;Chatarra;$ 70,00;$ 60,75;13%
382;7/7/2019;1;Miriam;Bebida;Entradas;$ 105,00;$ 63,18;13%
382;17/12/2018;1;Miriam;Bebida;Entradas;$ 105,00;$ 53,76;13%
382;2/8/2019;1;Miriam;Bebida;Entradas;$ 105,00;$ 53,76;13%
382;6/3/2018;1;Miriam;Bebida;Entradas;$ 105,00;$ 56,25;13%
382;17/6/2018;1;Miriam;Bebida;Pizzas;$ 250,00;$ 105,30;13%
382;6/2/2018;1;Miriam;Bebida;Pizzas;$ 250,00;$ 112,05;13%
382;16/9/2019;1;Miriam;Bebida;Pizzas;$ 250,00;$ 112,05;13%
382;29/4/2018;1;Miriam;Bebida;Pastas;$ 220,00;$ 121,80;13%
382;9/3/2019;1;Miriam;Bebida;Pastas;$ 220,00;$ 54,75;13%
383;22/5/2019;4;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;5%
383;14/6/2018;4;Joaquin;Comida;Gaseosa;$ 90,00;$ 20,00;5%
383;1/1/2018;4;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,50;5%
383;31/3/2019;4;Joaquin;Comida;Gaseosa;$ 90,00;$ 12,60;5%
383;22/11/2019;4;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,25;5%
383;2/6/2018;4;Joaquin;Comida;Gaseosa;$ 90,00;$ 14,60;5%
383;5/3/2018;4;Joaquin;Comida;Cervezas;$ 110,00;$ 21,90;5%
383;8/6/2019;4;Joaquin;Comida;Cervezas;$ 110,00;$ 18,00;5%
383;15/1/2018;4;Joaquin;Comida;Cervezas;$ 110,00;$ 32,40;5%
383;12/8/2019;4;Joaquin;Bebida;Postres;$ 80,00;$ 29,60;5%
383;1/6/2018;4;Joaquin;Bebida;Postres;$ 80,00;$ 31,50;5%
383;23/5/2018;4;Joaquin;Bebida;Ensaladas;$ 150,00;$ 54,60;5%
383;5/2/2018;4;Joaquin;Bebida;Ensaladas;$ 150,00;$ 75,65;5%
383;14/1/2019;4;Joaquin;Bebida;Ensaladas;$ 150,00;$ 68,88;5%
383;21/2/2018;4;Joaquin;Bebida;Entradas;$ 105,00;$ 63,18;5%
383;8/2/2019;4;Joaquin;Bebida;Entradas;$ 105,00;$ 58,50;5%
383;17/2/2019;4;Joaquin;Bebida;Entradas;$ 105,00;$ 56,25;5%
383;31/1/2018;4;Joaquin;Bebida;Entradas;$ 105,00;$ 56,25;5%
383;17/5/2019;4;Joaquin;Bebida;Pizzas;$ 250,00;$ 91,25;5%
384;6/2/2019;5;Agustin;Comida;Gaseosa;$ 90,00;$ 18,50;13%
384;20/11/2018;5;Agustin;Comida;Gaseosa;$ 90,00;$ 18,50;13%
384;5/4/2019;5;Agustin;Comida;Gaseosa;$ 90,00;$ 16,00;13%
384;24/6/2019;5;Agustin;Comida;Gaseosa;$ 90,00;$ 18,25;13%
384;16/10/2019;5;Agustin;Comida;Gaseosa;$ 90,00;$ 18,25;13%
384;24/3/2019;5;Agustin;Comida;Gaseosa;$ 90,00;$ 21,60;13%
384;1/2/2019;5;Agustin;Comida;Cervezas;$ 110,00;$ 24,90;13%
384;30/9/2018;5;Agustin;Comida;Cervezas;$ 110,00;$ 18,00;13%
384;26/9/2019;5;Agustin;Bebida;Chatarra;$ 70,00;$ 60,75;13%
384;6/10/2018;5;Agustin;Bebida;Ensaladas;$ 150,00;$ 75,65;13%
384;12/9/2018;5;Agustin;Bebida;Entradas;$ 105,00;$ 52,56;13%
384;6/6/2019;5;Agustin;Bebida;Pizzas;$ 250,00;$ 88,56;13%
384;2/2/2018;5;Agustin;Bebida;Pizzas;$ 250,00;$ 105,00;13%
385;30/3/2019;13;Rodrigo;Comida;Gaseosa;$ 90,00;$ 14,60;15%
385;21/1/2019;13;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;15%
385;11/1/2019;13;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;15%
385;3/4/2018;13;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,60;15%
385;14/2/2019;13;Rodrigo;Bebida;Pastas;$ 220,00;$ 150,48;15%
385;20/5/2018;13;Rodrigo;Bebida;Pastas;$ 220,00;$ 132,84;15%
385;10/12/2018;13;Rodrigo;Bebida;Entradas;$ 105,00;$ 58,50;15%
385;5/12/2018;13;Rodrigo;Bebida;Entradas;$ 105,00;$ 58,50;15%
385;16/9/2019;13;Rodrigo;Bebida;Postres;$ 80,00;$ 31,50;15%
386;8/9/2018;5;Andres;Comida;Gaseosa;$ 90,00;$ 18,25;15%
386;8/6/2019;5;Andres;Comida;Gaseosa;$ 90,00;$ 18,00;15%
386;17/11/2018;5;Andres;Comida;Gaseosa;$ 90,00;$ 12,60;15%
386;18/1/2019;5;Andres;Comida;Gaseosa;$ 90,00;$ 21,60;15%
386;24/3/2019;5;Andres;Comida;Gaseosa;$ 90,00;$ 14,60;15%
386;27/7/2019;5;Andres;Comida;Cervezas;$ 110,00;$ 21,25;15%
386;19/4/2019;5;Andres;Comida;Cervezas;$ 110,00;$ 21,90;15%
386;3/3/2018;5;Andres;Comida;Cervezas;$ 110,00;$ 23,70;15%
386;12/4/2019;5;Andres;Bebida;Pastas;$ 220,00;$ 121,80;15%
386;4/4/2018;5;Andres;Bebida;Pastas;$ 220,00;$ 132,84;15%
386;28/8/2019;5;Andres;Bebida;Pastas;$ 220,00;$ 132,84;15%
386;27/8/2019;5;Andres;Bebida;Pastas;$ 220,00;$ 132,84;15%
386;21/4/2019;5;Andres;Bebida;Pastas;$ 220,00;$ 95,85;15%
386;29/6/2018;5;Andres;Bebida;Pizzas;$ 250,00;$ 105,30;15%
386;15/5/2019;5;Andres;Bebida;Pizzas;$ 250,00;$ 88,56;15%
386;27/9/2019;5;Andres;Bebida;Ensaladas;$ 150,00;$ 75,65;15%
387;28/2/2018;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;8%
387;21/5/2019;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;8%
387;17/2/2018;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;8%
387;6/2/2019;14;Natalia;Comida;Cervezas;$ 110,00;$ 21,25;8%
387;19/11/2018;14;Natalia;Bebida;Chatarra;$ 70,00;$ 60,06;8%
387;19/11/2019;14;Natalia;Bebida;Ensaladas;$ 150,00;$ 69,72;8%
387;1/1/2018;14;Natalia;Bebida;Pizzas;$ 250,00;$ 94,30;8%
387;6/3/2018;14;Natalia;Bebida;Pizzas;$ 250,00;$ 91,25;8%
388;25/10/2019;15;Agustin;Comida;Gaseosa;$ 90,00;$ 21,60;13%
388;2/12/2018;15;Agustin;Comida;Gaseosa;$ 90,00;$ 14,60;13%
388;3/10/2018;15;Agustin;Comida;Cervezas;$ 110,00;$ 21,90;13%
388;14/5/2018;15;Agustin;Comida;Cervezas;$ 110,00;$ 18,00;13%
388;26/7/2018;15;Agustin;Comida;Cervezas;$ 110,00;$ 32,40;13%
388;8/4/2019;15;Agustin;Bebida;Postres;$ 80,00;$ 32,40;13%
388;1/2/2019;15;Agustin;Bebida;Entradas;$ 105,00;$ 53,76;13%
389;24/10/2018;14;Maria;Comida;Gaseosa;$ 90,00;$ 18,50;15%
389;16/4/2018;14;Maria;Comida;Gaseosa;$ 90,00;$ 20,00;15%
389;22/4/2018;14;Maria;Comida;Cervezas;$ 110,00;$ 21,25;15%
389;6/3/2018;14;Maria;Comida;Cervezas;$ 110,00;$ 21,30;15%
389;3/6/2019;14;Maria;Bebida;Ensaladas;$ 150,00;$ 68,88;15%
389;1/10/2019;14;Maria;Bebida;Ensaladas;$ 150,00;$ 56,58;15%
390;2/7/2018;10;Andres;Comida;Gaseosa;$ 90,00;$ 18,00;5%
390;15/7/2019;10;Andres;Comida;Gaseosa;$ 90,00;$ 18,50;5%
390;26/5/2019;10;Andres;Comida;Gaseosa;$ 90,00;$ 18,25;5%
390;27/9/2018;10;Andres;Comida;Gaseosa;$ 90,00;$ 21,60;5%
390;6/6/2019;10;Andres;Comida;Cervezas;$ 110,00;$ 21,30;5%
390;12/10/2018;10;Andres;Bebida;Chatarra;$ 70,00;$ 66,36;5%
390;12/2/2018;10;Andres;Bebida;Pizzas;$ 250,00;$ 105,30;5%
391;28/3/2018;12;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;12%
391;7/2/2018;12;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;12%
391;25/10/2019;12;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;12%
391;16/11/2019;12;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;12%
391;10/3/2018;12;Fabricio;Comida;Cervezas;$ 110,00;$ 21,90;12%
391;30/1/2018;12;Fabricio;Comida;Cervezas;$ 110,00;$ 18,00;12%
391;5/12/2018;12;Fabricio;Comida;Cervezas;$ 110,00;$ 32,40;12%
391;8/6/2019;12;Fabricio;Bebida;Postres;$ 80,00;$ 31,50;12%
391;16/6/2018;12;Fabricio;Bebida;Ensaladas;$ 150,00;$ 68,00;12%
391;29/5/2018;12;Fabricio;Bebida;Entradas;$ 105,00;$ 53,76;12%
391;16/12/2018;12;Fabricio;Bebida;Entradas;$ 105,00;$ 58,50;12%
391;6/12/2018;12;Fabricio;Bebida;Pizzas;$ 250,00;$ 112,05;12%
391;30/8/2019;12;Fabricio;Bebida;Pastas;$ 220,00;$ 132,84;12%
392;3/5/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,00;5%
392;15/10/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,00;5%
392;1/12/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,00;5%
392;31/7/2019;17;Javier;Comida;Gaseosa;$ 90,00;$ 17,75;5%
392;21/11/2019;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,25;5%
392;24/10/2019;17;Javier;Comida;Gaseosa;$ 90,00;$ 18,25;5%
392;2/11/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;5%
392;14/12/2018;17;Javier;Comida;Gaseosa;$ 90,00;$ 14,60;5%
392;5/9/2019;17;Javier;Comida;Cervezas;$ 110,00;$ 32,40;5%
392;11/6/2018;17;Javier;Bebida;Pizzas;$ 250,00;$ 73,50;5%
392;16/11/2019;17;Javier;Bebida;Pizzas;$ 250,00;$ 73,50;5%
392;14/3/2019;17;Javier;Bebida;Pizzas;$ 250,00;$ 105,30;5%
392;29/8/2018;17;Javier;Bebida;Pizzas;$ 250,00;$ 81,90;5%
392;26/10/2018;17;Javier;Bebida;Pizzas;$ 250,00;$ 112,05;5%
392;23/3/2018;17;Javier;Bebida;Pastas;$ 220,00;$ 95,85;5%
392;3/12/2018;17;Javier;Bebida;Pastas;$ 220,00;$ 95,85;5%
393;30/6/2018;3;Miriam;Comida;Gaseosa;$ 90,00;$ 18,50;11%
393;27/3/2018;3;Miriam;Comida;Gaseosa;$ 90,00;$ 12,60;11%
393;22/11/2018;3;Miriam;Comida;Gaseosa;$ 90,00;$ 21,60;11%
393;23/4/2019;3;Miriam;Comida;Cervezas;$ 110,00;$ 24,90;11%
393;6/1/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 21,90;11%
393;31/12/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 23,70;11%
393;17/9/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 23,70;11%
393;29/6/2019;3;Miriam;Comida;Cervezas;$ 110,00;$ 18,00;11%
393;30/8/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 32,40;11%
393;9/9/2019;3;Miriam;Comida;Cervezas;$ 110,00;$ 32,40;11%
393;21/10/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 21,30;11%
393;3/9/2019;3;Miriam;Bebida;Chatarra;$ 70,00;$ 60,06;11%
393;4/3/2018;3;Miriam;Bebida;Chatarra;$ 70,00;$ 60,75;11%
393;9/8/2019;3;Miriam;Bebida;Postres;$ 80,00;$ 32,40;11%
393;30/11/2018;3;Miriam;Bebida;Postres;$ 80,00;$ 32,40;11%
393;20/4/2018;3;Miriam;Bebida;Ensaladas;$ 150,00;$ 56,58;11%
393;27/11/2019;3;Miriam;Bebida;Entradas;$ 105,00;$ 63,18;11%
393;26/6/2019;3;Miriam;Bebida;Pizzas;$ 250,00;$ 105,30;11%
